characterID,character_name,movieID,movie_title,gender,position_in_credits
u6993,ANTHONY,m468,pearl harbor,M,?
u6994,BARBARA,m468,pearl harbor,F,?
u6995,BETTY,m468,pearl harbor,F,?
u6996,BILLY,m468,pearl harbor,M,?
u6997,BRITISH AIR COMMANDER,m468,pearl harbor,M,?
u6998,COLONEL,m468,pearl harbor,?,?
u6999,COMA,m468,pearl harbor,?,?
u7001,DOOLITTLE,m468,pearl harbor,M,?
u7002,DORIE,m468,pearl harbor,?,?
u7003,EARL,m468,pearl harbor,M,?
u7005,GENDA,m468,pearl harbor,M,?
u7006,GENERAL MARSHALL,m468,pearl harbor,M,?
u7008,MECHANIC,m468,pearl harbor,?,?
u7011,RED,m468,pearl harbor,M,?
u7012,ROOSEVELT,m468,pearl harbor,M,?
u7013,YAMAMOTO,m468,pearl harbor,M,?
u7014,BARNEY,m469,peggy sue got married,M,?
u7015,BETH,m469,peggy sue got married,F,?
u7018,DOLORES,m469,peggy sue got married,F,?
u7019,ELIZABETH,m469,peggy sue got married,F,?
u7020,MADDY,m469,peggy sue got married,F,?
u7024,NANCY,m469,peggy sue got married,F,?
u7027,ROSALIE,m469,peggy sue got married,F,?
u7029,CHASE,m470,pet sematary ii,M,?
u7032,GUS,m470,pet sematary ii,M,?
u7033,MARJORIE,m470,pet sematary ii,F,?
u7034,RENEE,m470,pet sematary ii,F,?
u7035,RUDMAN,m470,pet sematary ii,?,?
u7036,YOLANDER,m470,pet sematary ii,M,?
u7038,ANTHEA,m471,philadelphia,F,?
u7040,DR. ARMBRUSTER,m471,philadelphia,M,?
u7041,INTERN,m471,philadelphia,?,?
u7044,KENTON,m471,philadelphia,M,?
u7045,LAIRD,m471,philadelphia,M,?
u7048,MRS. FINLEY,m471,philadelphia,F,?
u7049,RACHEL,m471,philadelphia,F,?
u7050,SARAH,m471,philadelphia,F,?
u7051,SEIDMAN,m471,philadelphia,M,?
u7052,WHEELER,m471,philadelphia,M,?
u7053,YOUNG MAN,m471,philadelphia,M,?
u7054,AUDREY,m472,pitch black,?,?
u7056,IMAM,m472,pitch black,M,?
u7058,OWENS,m472,pitch black,M,?
u7059,PARIS,m472,pitch black,M,?
u7062,ZEKE,m472,pitch black,M,?
u7064,DODGE,m473,planet of the apes,?,?
u7065,GALEN,m473,planet of the apes,?,?
u7066,HONORIUS,m473,planet of the apes,?,?
u7067,JULIUS,m473,planet of the apes,?,?
u7068,LANDON,m473,planet of the apes,?,?
u7069,LUCIUS,m473,planet of the apes,M,?
u7070,MAXIMUS,m473,planet of the apes,M,?
u7071,PRESIDENT,m473,planet of the apes,?,?
u7074,ZIRA,m473,planet of the apes,?,?
u7075,BARNES,m474,platoon,M,?
u7079,CRAWFORD,m474,platoon,M,?
u7080,ELIAS,m474,platoon,M,?
u7084,LERNER,m474,platoon,M,?
u7085,O'NEILL,m474,platoon,M,?
u7087,WOLFE,m474,platoon,M,?
u7090,CAMPBELL,m475,playback,?,?
u7091,CLARENDON,m475,playback,?,?
u7092,DRISCOLL,m475,playback,?,?
u7093,GOBLE,m475,playback,?,?
u7095,KILLAINE,m475,playback,?,?
u7096,MAGRUDER,m475,playback,?,?
u7097,MAN,m475,playback,M,?
u7098,MANAGER,m475,playback,?,?
u7099,MARGO,m475,playback,F,?
u7100,MCKECHNIE,m475,playback,?,?
u7102,PORTER,m475,playback,?,?
u7103,SECRETARY,m475,playback,F,?
u7104,TECHNICIAN,m475,playback,?,?
u7105,WAITER,m475,playback,M,?
u7107,CARMEN,m476,the ploughman's lunch,F,?
u7108,CHARLES,m476,the ploughman's lunch,M,?
u7109,EDWARD,m476,the ploughman's lunch,M,?
u7113,MATTHEW,m476,the ploughman's lunch,M,?
u7114,MR. PENFIELD,m476,the ploughman's lunch,M,?
u7115,PHILIP,m476,the ploughman's lunch,M,?
u7117,TOM,m476,the ploughman's lunch,M,?
u7119,FIBERGLASS,m477,point break,?,?
u7120,HARP,m477,point break,M,?
u7124,WOMAN,m477,point break,F,?
u7127,MAC,m478,predator,M,?
u7128,PHILIPS,m478,predator,?,?
u7129,RAMIREZ,m478,predator,M,?
u7130,SCHAEFER,m478,predator,M,?
u7132,DAVID,m479,pretty woman,M,?
u7134,JAKE,m479,pretty woman,M,?
u7136,KROSS,m479,pretty woman,?,?
u7137,LANDLORD,m479,pretty woman,M,?
u7138,MAID,m479,pretty woman,F,?
u7140,SALESWOMAN,m479,pretty woman,F,?
u7143,ALBINO,m480,the princess bride,M,?
u7147,HUMPERDINCK,m480,the princess bride,M,?
u7151,MOTHER,m480,the princess bride,F,?
u7152,RUGEN,m480,the princess bride,M,?
u7153,THE KID,m480,the princess bride,?,?
u7159,BIALYSTOCK AND BLOOM,m481,the producers,M,?
u7161,BLOOM AND DRUNK,m481,the producers,M,?
u7162,DE BRIS,m481,the producers,M,?
u7163,GENERAL,m481,the producers,?,?
u7164,GOEBBELS,m481,the producers,M,?
u7166,LITTLE OLD LADY,m481,the producers,F,?
u7167,LSD,m481,the producers,?,?
u7170,CAR DEALER,m482,psycho,?,?
u7172,CAROLINE'S VOICE,m482,psycho,F,?
u7174,LOWERY'S VOICE,m482,psycho,M,?
u7178,NORMAN'S VOICE,m482,psycho,M,?
u7179,PATROLMAN,m482,psycho,M,?
u7181,SHERIFF,m482,psycho,M,?
u7182,WOMAN'S VOICE,m482,psycho,F,?
u7183,1ST EMBALMER,m483,maniac,?,?
u7184,2ND EMBALMER,m483,maniac,?,?
u7185,2ND OFFICER,m483,maniac,?,?
u7186,ALICE,m483,maniac,F,?
u7187,BUCKLEY,m483,maniac,?,?
u7188,COLLINS,m483,maniac,?,?
u7189,GOOF,m483,maniac,?,?
u7190,JONES,m483,maniac,?,?
u7191,MAXWELL,m483,maniac,?,?
u7192,MRS. BUCKLEY,m483,maniac,F,?
u7193,WOMAN,m483,maniac,F,?
u7194,DOCTOR,m484,vampyr,M,?
u7195,LEONE,m484,vampyr,F,?
u7196,MARC,m484,vampyr,M,?
u7197,NIKOLAS,m484,vampyr,M,?
u7198,NURSE,m484,vampyr,F,?
u7199,THE DRAWING-ROOM,m484,vampyr,?,?
u7200,THE SICK-ROOM,m484,vampyr,?,?
u7201,CAPTAIN,m485,mystery of the wax museum,M,?
u7203,DETECTIVE,m485,mystery of the wax museum,M,?
u7205,FIRST DETECTIVE,m485,mystery of the wax museum,M,?
u7207,GOLATILY,m485,mystery of the wax museum,M,?
u7208,IGOR,m485,mystery of the wax museum,M,?
u7209,MAN,m485,mystery of the wax museum,M,?
u7210,RALPH,m485,mystery of the wax museum,M,?
u7212,SPARROW,m485,mystery of the wax museum,M,?
u7214,WORTH,m485,mystery of the wax museum,M,?
u7215,ALEXANDER,m486,quantum project,M,?
u7218,BILLY,m487,rambling rose,M,?
u7219,BROTHER,m487,rambling rose,M,?
u7225,DR. WINTON,m487,rambling rose,?,?
u7228,WASKI,m487,rambling rose,M,?
u7230,"""SCHOOL-MARM""",m488,red white black & blue,?,?
u7231,ADAM,m488,red white black & blue,M,?
u7232,ARCHIE,m488,red white black & blue,?,?
u7233,BENNY,m488,red white black & blue,?,?
u7235,CAPTAIN ALBERT,m488,red white black & blue,?,?
u7236,D.A. RAVICH,m488,red white black & blue,?,?
u7237,KITTLE,m488,red white black & blue,?,?
u7238,NENA,m488,red white black & blue,?,?
u7239,POP-SWEET,m488,red white black & blue,?,?
u7240,ZIMMERMANN,m488,red white black & blue,?,?
u7241,ACKBAR,m489,star wars: episode vi - return of the jedi,M,?
u7242,BEN,m489,star wars: episode vi - return of the jedi,M,?
u7243,BOUSHH,m489,star wars: episode vi - return of the jedi,M,?
u7244,EMPEROR,m489,star wars: episode vi - return of the jedi,M,?
u7246,JERJERROD,m489,star wars: episode vi - return of the jedi,M,?
u7247,LANDO,m489,star wars: episode vi - return of the jedi,M,?
u7248,LEIA,m489,star wars: episode vi - return of the jedi,F,?
u7250,NINEDENINE,m489,star wars: episode vi - return of the jedi,M,?
u7251,THREEPIO,m489,star wars: episode vi - return of the jedi,M,?
u7252,VADER,m489,star wars: episode vi - return of the jedi,M,?
u7253,WEDGE,m489,star wars: episode vi - return of the jedi,M,?
u7254,YODA,m489,star wars: episode vi - return of the jedi,M,?
u7256,DR SCOTT,m490,the rocky horror picture show,M,?
u7257,FAMILY,m490,the rocky horror picture show,?,?
u7259,GUESTS,m490,the rocky horror picture show,?,?
u7261,MAGENTA,m490,the rocky horror picture show,F,?
u7262,RIFF RAFF,m490,the rocky horror picture show,M,?
u7263,ROCKY,m490,the rocky horror picture show,M,?
u7266,BODYGUARD,m491,rocky,M,?
u7267,CHIPPED TOOTH,m491,rocky,M,?
u7268,CLEANER,m491,rocky,?,?
u7269,COMMENTATOR,m491,rocky,M,?
u7270,COMMENTATOR #1,m491,rocky,F,?
u7271,COMMENTATOR #2,m491,rocky,M,?
u7273,FATS,m491,rocky,M,?
u7278,MIKE,m491,rocky,M,?
u7279,OWNER,m491,rocky,F,?
u7281,REPORTER,m491,rocky,M,?
u7282,REPORTER #2,m491,rocky,M,?
u7285,BABY HERMAN,m492,who framed roger rabbit,M,?
u7286,BETTY BOOP,m492,who framed roger rabbit,F,?
u7287,DIRECTOR,m492,who framed roger rabbit,?,?
u7290,EARL,m492,who framed roger rabbit,?,?
u7292,LT. SANTINO,m492,who framed roger rabbit,M,?
u7296,ABRAHAM,m493,romeo and juliet,M,?
u7297,BALTHASAR,m493,romeo and juliet,M,?
u7299,CAPULET,m493,romeo and juliet,M,?
u7300,CRUSTY,m493,romeo and juliet,?,?
u7301,FATHER LAWRENCE,m493,romeo and juliet,M,?
u7302,GLORIA,m493,romeo and juliet,F,?
u7304,LADY CAPULET,m493,romeo and juliet,F,?
u7308,SAMPSON,m493,romeo and juliet,M,?
u7309,TYBALT,m493,romeo and juliet,M,?
u7312,EDVARD,m494,ronin,M,?
u7313,FRANCOIS,m494,ronin,M,?
u7318,PHONE VOICE,m494,ronin,?,?
u7321,SWEDE,m494,ronin,?,?
u7322,TONY,m494,ronin,M,?
u7325,CLERK,m495,route 9,?,?
u7326,CLIFF,m495,route 9,?,?
u7331,MARTIN,m495,route 9,M,?
u7332,SALESPERSON,m495,route 9,?,?
u7334,WALLACE,m495,route 9,?,?
u7335,WILLIE,m495,route 9,?,?
u7336,CAPTAIN DIEL,m496,rush hour 2,?,?
u7338,CRAPS DEALER,m496,rush hour 2,?,?
u7339,DOORMAN #1,m496,rush hour 2,M,?
u7340,HOSTESS,m496,rush hour 2,F,?
u7344,MASTER FU,m496,rush hour 2,?,?
u7346,SPECIAL AGENT STERLING,m496,rush hour 2,M,?
u7347,STEVEN REIGN,m496,rush hour 2,M,?
u7348,SUPERINDENDENT CHIN,m496,rush hour 2,M,?
u7350,DIEL,m497,rush hour,M,?
u7351,HAN,m497,rush hour,M,?
u7353,LAFONTAINE,m497,rush hour,?,?
u7355,MAN'S VOICE,m497,rush hour,M,?
u7357,SANG'S VOICE,m497,rush hour,M,?
u7358,SOON YOUNG,m497,rush hour,?,?
u7359,WHITNEY,m497,rush hour,M,?
u7360,BOB,m498,runaway bride,M,?
u7361,BRIAN,m498,runaway bride,M,?
u7362,CINDY,m498,runaway bride,F,?
u7363,ELLIE,m498,runaway bride,F,?
u7365,GEORGE,m498,runaway bride,F,?
u7369,MRS. TROUT,m498,runaway bride,F,?
u7371,WALTER,m498,runaway bride,M,?
u7375,BOB,m499,sleepless in seattle,M,?
u7376,DET. WHEEDLE,m499,sleepless in seattle,?,?
u7378,GREG,m499,sleepless in seattle,M,?
u7379,JAY,m499,sleepless in seattle,M,?
u7380,JESSICA,m499,sleepless in seattle,F,?
u7382,LAURIE,m499,sleepless in seattle,?,?
u7383,LULU,m499,sleepless in seattle,?,?
u7385,SETH,m499,sleepless in seattle,?,?
u7386,SUZY,m499,sleepless in seattle,F,?
u7387,TOM,m499,sleepless in seattle,M,?
u7388,VICTORIA,m499,sleepless in seattle,F,?
u7390,WHEEDLE,m499,sleepless in seattle,?,?
u7391,ALEXANDER,m500,salt of the earth,M,?
u7392,ANTONIO,m500,salt of the earth,M,?
u7393,BARTON,m500,salt of the earth,M,?
u7395,ESTELLA,m500,salt of the earth,F,?
u7396,FRANK,m500,salt of the earth,M,?
u7397,HARTWELL,m500,salt of the earth,M,?
u7398,LUIS,m500,salt of the earth,M,?
u7399,RAMON,m500,salt of the earth,M,?
u7400,RUTH,m500,salt of the earth,F,?
u7401,SAL,m500,salt of the earth,M,?
u7402,SEBASTIAN,m500,salt of the earth,M,?
u7403,SHERIFF,m500,salt of the earth,M,?
u7404,TERESA,m500,salt of the earth,F,?
u7405,BO,m501,the salton sea,M,?
u7406,BOBBY,m501,the salton sea,M,?
u7407,BOOKMAN,m501,the salton sea,M,?
u7408,BUBBA,m501,the salton sea,M,?
u7411,DANNY/TOM,m501,the salton sea,M,?
u7414,KUJO,m501,the salton sea,M,?
u7416,NANCY,m501,the salton sea,F,?
u7418,TANNER,m501,the salton sea,?,?
u7419,TRAHN,m501,the salton sea,?,?
u7420,VERNE,m501,the salton sea,M,?
u7421,COLONEL ANDERSON,m502,saving private ryan,M,?
u7425,RYAN,m502,saving private ryan,M,?
u7427,SUPPLY SERGEANT,m502,saving private ryan,M,?
u7429,WADE,m502,saving private ryan,M,?
u7430,AGENT,m503,say anything,?,?
u7431,AGENT SIMS,m503,say anything,?,?
u7432,ASSISTANT,m503,say anything,?,?
u7433,CONSTANCE,m503,say anything,F,?
u7435,COURT'S ATTORNEY,m503,say anything,?,?
u7436,DC,m503,say anything,F,?
u7438,GUY 2,m503,say anything,M,?
u7439,JASON,m503,say anything,?,?
u7441,JOE,m503,say anything,M,?
u7443,MARK,m503,say anything,M,?
u7444,MIKE,m503,say anything,M,?
u7445,MISS EVANS,m503,say anything,F,?
u7446,MRS COURT,m503,say anything,F,?
u7447,REBECCA,m503,say anything,F,?
u7448,U.S. ATTORNEY,m503,say anything,?,?
u7449,VALHERE,m503,say anything,?,?
u7450,BRINNLITZ GUY 2,m504,schindler's list,M,?
u7451,CLERK,m504,schindler's list,M,?
u7452,EMILIE,m504,schindler's list,F,?
u7453,GESTAPO,m504,schindler's list,M,?
u7455,GOLDBERG,m504,schindler's list,M,?
u7456,LOWENSTEIN,m504,schindler's list,M,?
u7457,PFEFFERBERG,m504,schindler's list,M,?
u7458,RASCH,m504,schindler's list,?,?
u7459,SCHERNER,m504,schindler's list,M,?
u7462,TOFFEL,m504,schindler's list,M,?
u7463,CAPTAIN TYLER,m505,scream 2,?,?
u7464,CICI,m505,scream 2,F,?
u7465,COTTON,m505,scream 2,M,?
u7471,GIRL ON PHONE,m505,scream 2,F,?
u7473,IN THE THEATER,m505,scream 2,?,?
u7476,MAN'S VOICE,m505,scream 2,M,?
u7477,MAUREEN,m505,scream 2,F,?
u7480,ON SCREEN,m505,scream 2,?,?
u7481,PHIL,m505,scream 2,M,?
u7482,RANDY,m505,scream 2,M,?
u7483,SHERIFF,m505,scream 2,?,?
u7485,VOICE,m505,scream 2,?,?
u7486,ANGELINA,m506,scream 3,F,?
u7487,BEN,m506,scream 3,M,?
u7488,BIANCA,m506,scream 3,F,?
u7490,DETECTIVE KINCAID,m506,scream 3,M,?
u7494,MILTON,m506,scream 3,M,?
u7495,ROMAN,m506,scream 3,M,?
u7496,SARAH,m506,scream 3,F,?
u7498,TOM,m506,scream 3,M,?
u7499,TYSON,m506,scream 3,M,?
u7501,WOMAN,m506,scream 3,F,?
u7505,FATHER,m507,scream,M,?
u7507,GIRL #1,m507,scream,F,?
u7508,GIRL #2,m507,scream,F,?
u7509,KENNY,m507,scream,M,?
u7511,MOTHER,m507,scream,F,?
u7512,MR. PRESCOTT,m507,scream,M,?
u7519,CRAZED MAN,m508,seven,M,?
u7520,DELIVERYMAN,m508,seven,M,?
u7523,MRS GOULD,m508,seven,F,?
u7525,TAYLOR,m508,seven,?,?
u7527,AARON,m509,the searchers,M,?
u7528,BEN,m509,the searchers,M,?
u7529,BRAD,m509,the searchers,M,?
u7530,CHARLIE,m509,the searchers,M,?
u7532,DEBBIE,m509,the searchers,F,?
u7534,FUTTERMAN,m509,the searchers,M,?
u7535,GENERAL,m509,the searchers,?,?
u7536,GREENHILL,m509,the searchers,M,?
u7537,JORGENSEN,m509,the searchers,M,?
u7538,KEEFER,m509,the searchers,?,?
u7540,LIEUTENANT,m509,the searchers,M,?
u7541,MARTHA,m509,the searchers,F,?
u7543,MOSE,m509,the searchers,M,?
u7544,MRS. JORGENSEN,m509,the searchers,F,?
u7545,OFFICER,m509,the searchers,?,?
u7547,LINDNER,m510,seven days to live,?,?
u7549,MRS. LINDNER,m510,seven days to live,F,?
u7550,PAUL,m510,seven days to live,M,?
u7551,PROF. ROTH,m510,seven days to live,?,?
u7552,ALLEYN,m511,shakespeare in love,M,?
u7553,BOATMAN,m511,shakespeare in love,M,?
u7554,BURBAGE,m511,shakespeare in love,M,?
u7555,DR. MOTH,m511,shakespeare in love,M,?
u7558,MARLOWE,m511,shakespeare in love,M,?
u7559,NOL AS BENVOLIO,m511,shakespeare in love,M,?
u7561,QUEEN,m511,shakespeare in love,F,?
u7562,RALPH AS NURSE,m511,shakespeare in love,M,?
u7563,ROSALINE,m511,shakespeare in love,F,?
u7564,SAM,m511,shakespeare in love,M,?
u7565,SAM AS JULIET,m511,shakespeare in love,M,?
u7566,SIR ROBERT,m511,shakespeare in love,M,?
u7568,URCHIN,m511,shakespeare in love,?,?
u7570,VIOLA AS ROMEO,m511,shakespeare in love,F,?
u7571,VIOLA AS THOMAS,m511,shakespeare in love,F,?
u7575,CAMERON,m512,shallow grave,M,?
u7577,DOCTOR,m512,shallow grave,F,?
u7578,EDITOR,m512,shallow grave,M,?
u7581,LUMSDEN,m512,shallow grave,M,?
u7583,MITCHELL,m512,shallow grave,M,?
u7584,SALESMAN,m512,shallow grave,M,?
u7585,ANJANETTE,m513,shampoo,F,?
u7590,GIRL,m513,shampoo,F,?
u7591,GLORIA,m513,shampoo,F,?
u7592,IZZY,m513,shampoo,M,?
u7595,JILL'S VOICE,m513,shampoo,F,?
u7596,LEONARD,m513,shampoo,M,?
u7599,MARY,m513,shampoo,F,?
u7600,NORMAN,m513,shampoo,M,?
u7601,OPERATOR'S VOICE,m513,shampoo,?,?
u7602,PETTIS,m513,shampoo,M,?
u7604,PRODUCER,m513,shampoo,M,?
u7605,RICCI,m513,shampoo,M,?
u7606,SID ROTH,m513,shampoo,M,?
u7607,TINA'S VOICE,m513,shampoo,F,?
u7610,DOROTHY,m514,the shining,F,?
u7612,HALLORAN,m514,the shining,M,?
u7613,HERMIE,m514,the shining,?,?
u7615,LLOYD,m514,the shining,M,?
u7616,RANGER,m514,the shining,M,?
u7618,WATSON,m514,the shining,M,?
u7620,JANE,m515,silver bullet,F,?
u7622,NAN,m515,silver bullet,F,?
u7623,TAMMY,m515,silver bullet,F,?
u7625,BISHOP O'HARA,m516,sister act,M,?
u7626,CHARLENE,m516,sister act,?,?
u7627,CHOIR,m516,sister act,F,?
u7630,JOEY,m516,sister act,M,?
u7631,LAWANDA,m516,sister act,?,?
u7634,MARY PATRICK AND ROBERT,m516,sister act,?,?
u7636,MIKE,m516,sister act,M,?
u7638,O'HARA,m516,sister act,M,?
u7639,RONELLES,m516,sister act,?,?
u7640,TATE,m516,sister act,?,?
u7642,WILLY,m516,sister act,M,?
u7643,BALTUS,m517,sleepy hollow,M,?
u7644,BROM,m517,sleepy hollow,M,?
u7647,HARDENBROOK,m517,sleepy hollow,M,?
u7648,HIGH CONSTABLE,m517,sleepy hollow,M,?
u7651,KILLIAN,m517,sleepy hollow,?,?
u7652,LADY VAN TASSEL,m517,sleepy hollow,F,?
u7653,OLD CRONE,m517,sleepy hollow,F,?
u7654,PHILIPSE,m517,sleepy hollow,?,?
u7655,THIRD MAN,m517,sleepy hollow,M,?
u7656,VAN RIPPER,m517,sleepy hollow,M,?
u7657,YOUNG ICHABOD,m517,sleepy hollow,M,?
u7660,BOY,m518,sling blade,M,?
u7661,CHARLES,m518,sling blade,M,?
u7664,FREDDY,m518,sling blade,M,?
u7665,KAREN,m518,sling blade,?,?
u7669,MELINDA,m518,sling blade,F,?
u7670,OLD MAN,m518,sling blade,M,?
u7672,THERESA,m518,sling blade,F,?
u7679,FELICITY,m519,smoke,F,?
u7680,JERRY,m519,smoke,M,?
u7681,JIMMY,m519,smoke,M,?
u7685,TOMMY,m519,smoke,M,?
u7687,WAITER,m519,smoke,M,?
u7688,WAITRESS,m519,smoke,F,?
u7689,YOUNG MAN,m519,smoke,M,?
u7690,CARL,m520,snow falling on cedars,M,?
u7692,ETTA,m520,snow falling on cedars,F,?
u7693,GILLANDERS,m520,snow falling on cedars,?,?
u7695,HELEN,m520,snow falling on cedars,F,?
u7698,KABUO,m520,snow falling on cedars,?,?
u7699,LEVANT,m520,snow falling on cedars,M,?
u7700,MAPLES,m520,snow falling on cedars,?,?
u7703,OLE,m520,snow falling on cedars,M,?
u7704,SUSAN MARIE,m520,snow falling on cedars,F,?
u7705,WHALEY,m520,snow falling on cedars,M,?
u7707,MEKUM,m521,soldier,M,?
u7708,BELLHOP,m522,some like it hot,M,?
u7709,BIENSTOCK,m522,some like it hot,?,?
u7711,FIRST HENCHMAN,m522,some like it hot,M,?
u7714,MOZARELLA,m522,some like it hot,?,?
u7718,PARADISE,m522,some like it hot,M,?
u7719,POLIAKOFF,m522,some like it hot,M,?
u7721,SUE,m522,some like it hot,F,?
u7724,WAITER,m522,some like it hot,M,?
u7725,AMY,m523,the wedding date,F,?
u7727,ED,m523,the wedding date,M,?
u7731,SAL,m523,the wedding date,?,?
u7732,TJ,m523,the wedding date,F,?
u7733,VICTOR,m523,the wedding date,M,?
u7734,WOODY,m523,the wedding date,?,?
u7736,CAMILLE'S VOICE OVER,m524,sounder,F,?
u7737,CHARLIE,m524,sounder,M,?
u7738,CLARENCE,m524,sounder,M,?
u7740,DAVID'S IMAGES,m524,sounder,M,?
u7741,EARL,m524,sounder,M,?
u7742,GUARD,m524,sounder,M,?
u7743,IKE,m524,sounder,M,?
u7744,JOSIE MAE,m524,sounder,F,?
u7745,MR HOWARD,m524,sounder,M,?
u7746,MRS BOATWRIGHT,m524,sounder,F,?
u7747,MRS. BOATWRIGHT,m524,sounder,F,?
u7749,PREACHER,m524,sounder,?,?
u7751,SHERIFF YOUNG,m524,sounder,M,?
u7752,BIG THING,m525,south park: bigger longer & uncut,?,?
u7753,CANADIAN MINISTER OF MOVIES,m525,south park: bigger longer & uncut,M,?
u7755,CARTMAN'S MOTHER,m525,south park: bigger longer & uncut,F,?
u7756,CHEF,m525,south park: bigger longer & uncut,M,?
u7757,DOCTOR PANGLOSS,m525,south park: bigger longer & uncut,M,?
u7758,GREGORY,m525,south park: bigger longer & uncut,M,?
u7759,IKE,m525,south park: bigger longer & uncut,?,?
u7760,KENNY,m525,south park: bigger longer & uncut,M,?
u7762,KYLE'S MOTHER,m525,south park: bigger longer & uncut,F,?
u7763,MR. GARRISON,m525,south park: bigger longer & uncut,M,?
u7764,MR. MACKEY,m525,south park: bigger longer & uncut,M,?
u7766,PRESIDENT,m525,south park: bigger longer & uncut,?,?
u7767,PRINCIPAL VICTORIA,m525,south park: bigger longer & uncut,?,?
u7771,STAN'S MOTHER,m525,south park: bigger longer & uncut,F,?
u7773,THE MOLE,m525,south park: bigger longer & uncut,M,?
u7774,VOICE,m525,south park: bigger longer & uncut,?,?
u7775,WENDY,m525,south park: bigger longer & uncut,F,?
u7776,ANNA,m526,spacejacked,F,?
u7778,CARLO,m526,spacejacked,M,?
u7780,DELBERT,m526,spacejacked,?,?
u7781,JACK,m526,spacejacked,M,?
u7782,MAC,m526,spacejacked,M,?
u7783,MONICA,m526,spacejacked,F,?
u7785,REYNOLDS,m526,spacejacked,?,?
u7787,WARREN,m526,spacejacked,?,?
u7788,WAYNE,m526,spacejacked,?,?
u7789,ALFIE,m527,spare me,?,?
u7790,ALFREDA,m527,spare me,F,?
u7793,GRACE,m527,spare me,?,?
u7794,JOHN,m527,spare me,M,?
u7795,JUNIOR,m527,spare me,?,?
u7797,MAN,m527,spare me,M,?
u7798,MILLIE,m527,spare me,?,?
u7799,MRS. JACKSON,m527,spare me,M,?
u7803,WOMAN,m527,spare me,M,?
u7804,ARTHUR,m528,sphere,M,?
u7807,EDMUNDS,m528,sphere,F,?
u7808,FLETCHER,m528,sphere,F,?
u7810,NAVY SEAMAN,m528,sphere,M,?
u7812,OFFICER,m528,sphere,?,?
u7813,PILOT,m528,sphere,M,?
u7815,WIFE,m528,sphere,F,?
u7817,BIGGS,m529,star wars,M,?
u7818,BLUE LEADER,m529,star wars,M,?
u7819,COMMANDER,m529,star wars,M,?
u7820,CONTROLLER,m529,star wars,?,?
u7822,INTERCOM VOICE,m529,star wars,?,?
u7823,LEIA,m529,star wars,F,?
u7825,OWEN,m529,star wars,M,?
u7826,THREEPIO,m529,star wars,M,?
u7827,VADER,m529,star wars,M,?
u7829,C.O.,m530,starship troopers,?,?
u7832,DELADIER,m530,starship troopers,F,?
u7834,FATHER,m530,starship troopers,M,?
u7835,GILLESPIE,m530,starship troopers,M,?
u7836,INTELLIGENCE OFFICER,m530,starship troopers,?,?
u7838,MOTHER,m530,starship troopers,F,?
u7839,PSYCH OFFICER,m530,starship troopers,M,?
u7841,RODGER YOUNG,m530,starship troopers,?,?
u7842,SUGAR WATKINS,m530,starship troopers,M,?
u7844,ZIM,m530,starship troopers,M,?
u7845,"""ILIA""",m531,star trek: the motion picture,F,?
u7846,CHEKOV,m531,star trek: the motion picture,M,?
u7848,ILIA,m531,star trek: the motion picture,F,?
u7850,SCOTT,m531,star trek: the motion picture,M,?
u7851,SCOTT'S INTERCOM VOICE,m531,star trek: the motion picture,M,?
u7852,SONAK,m531,star trek: the motion picture,M,?
u7854,SULU,m531,star trek: the motion picture,M,?
u7855,UHURA,m531,star trek: the motion picture,F,?
u7857,BARTENDER,m532,state and main,M,?
u7858,BELLHOP,m532,state and main,M,?
u7859,BILL,m532,state and main,M,?
u7861,CAL,m532,state and main,M,?
u7862,CARLA,m532,state and main,F,?
u7864,CLERK,m532,state and main,M,?
u7865,COSTUME DESIGNER,m532,state and main,?,?
u7866,DOC WILSON,m532,state and main,M,?
u7868,FIRST A.D.,m532,state and main,?,?
u7871,MAUDE,m532,state and main,F,?
u7872,MAYOR,m532,state and main,M,?
u7873,MORRIS,m532,state and main,?,?
u7874,SHERRY,m532,state and main,F,?
u7875,SPUD,m532,state and main,M,?
u7876,UBERTO,m532,state and main,M,?
u7881,DR. SWEIKERT,m533,stepmom,F,?
u7882,DUNCAN,m533,stepmom,M,?
u7886,STACY,m533,stepmom,F,?
u7887,BRADY,m534,storytelling,?,?
u7888,CONAN,m534,storytelling,M,?
u7891,FERN,m534,storytelling,F,?
u7893,MARTY,m534,storytelling,M,?
u7896,MR. DEMARCO,m534,storytelling,M,?
u7899,STANLEY,m534,storytelling,M,?
u7902,ALONZO,m535,stranglehold,M,?
u7903,BURNS,m535,stranglehold,?,?
u7904,COOPER,m535,stranglehold,?,?
u7905,FILMORE,m535,stranglehold,?,?
u7906,MYERS,m535,stranglehold,?,?
u7907,OLO,m535,stranglehold,?,?
u7908,RICHTER,m535,stranglehold,?,?
u7909,SEN. FILMORE,m535,stranglehold,?,?
u7910,SMITTY,m535,stranglehold,?,?
u7911,STOCKTON,m535,stranglehold,?,?
u7912,WHITE,m535,stranglehold,?,?
u7913,AMBASSADOR DE SADE,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,?,?
u7914,"COLONEL ""BAT"" GUANO",m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
u7915,COLONEL GUANO,m536,dr. strangelove or: how i learned to stop worrying and love the bomb,M,?
