,characterID,character_name,movieID,movie_title,gender,position_in_credits
4673,u7008,MECHANIC,m468,pearl harbor,?,?
4675,u7011,RED,m468,pearl harbor,?,?
4676,u7012,ROOSEVELT,m468,pearl harbor,?,?
4677,u7013,YAMAMOTO,m468,pearl harbor,?,?
4678,u7014,BARNEY,m469,peggy sue got married,?,?
4679,u7015,BETH,m469,peggy sue got married,?,?
4680,u7018,DOLORES,m469,peggy sue got married,?,?
4681,u7019,ELIZABETH,m469,peggy sue got married,?,?
4682,u7020,MADDY,m469,peggy sue got married,?,?
4683,u7024,NANCY,m469,peggy sue got married,?,?
4684,u7027,ROSALIE,m469,peggy sue got married,?,?
4686,u7029,CHASE,m470,pet sematary ii,?,?
4687,u7032,GUS,m470,pet sematary ii,?,?
4688,u7033,MARJORIE,m470,pet sematary ii,?,?
4689,u7034,RENEE,m470,pet sematary ii,?,?
4690,u7035,RUDMAN,m470,pet sematary ii,?,?
4691,u7036,YOLANDER,m470,pet sematary ii,?,?
4692,u7038,ANTHEA,m471,philadelphia,?,?
4693,u7040,DR. ARMBRUSTER,m471,philadelphia,?,?
4694,u7041,INTERN,m471,philadelphia,?,?
4696,u7044,KENTON,m471,philadelphia,?,?
4697,u7045,LAIRD,m471,philadelphia,?,?
4698,u7048,MRS. FINLEY,m471,philadelphia,?,?
4699,u7049,RACHEL,m471,philadelphia,?,?
4700,u7050,SARAH,m471,philadelphia,?,?
4701,u7051,SEIDMAN,m471,philadelphia,?,?
4702,u7052,WHEELER,m471,philadelphia,?,?
4703,u7053,YOUNG MAN,m471,philadelphia,?,?
4704,u7054,AUDREY,m472,pitch black,?,?
4705,u7056,IMAM,m472,pitch black,?,?
4706,u7058,OWENS,m472,pitch black,?,?
4707,u7059,PARIS,m472,pitch black,?,?
4709,u7062,ZEKE,m472,pitch black,?,?
4710,u7064,DODGE,m473,planet of the apes,?,?
4711,u7065,GALEN,m473,planet of the apes,?,?
4712,u7066,HONORIUS,m473,planet of the apes,?,?
4713,u7067,JULIUS,m473,planet of the apes,?,?
4714,u7068,LANDON,m473,planet of the apes,?,?
4715,u7069,LUCIUS,m473,planet of the apes,?,?
4716,u7070,MAXIMUS,m473,planet of the apes,?,?
4717,u7071,PRESIDENT,m473,planet of the apes,?,?
4718,u7074,ZIRA,m473,planet of the apes,?,?
4719,u7075,BARNES,m474,platoon,?,?
4722,u7079,CRAWFORD,m474,platoon,?,?
4723,u7080,ELIAS,m474,platoon,?,?
4726,u7084,LERNER,m474,platoon,?,?
4727,u7085,O'NEILL,m474,platoon,?,?
4729,u7087,WOLFE,m474,platoon,?,?
4730,u7090,CAMPBELL,m475,playback,?,?
4731,u7091,CLARENDON,m475,playback,?,?
4732,u7092,DRISCOLL,m475,playback,?,?
4733,u7093,GOBLE,m475,playback,?,?
4734,u7095,KILLAINE,m475,playback,?,?
4735,u7096,MAGRUDER,m475,playback,?,?
4736,u7097,MAN,m475,playback,?,?
4737,u7098,MANAGER,m475,playback,?,?
4738,u7099,MARGO,m475,playback,?,?
4739,u7100,MCKECHNIE,m475,playback,?,?
4740,u7102,PORTER,m475,playback,?,?
4741,u7103,SECRETARY,m475,playback,?,?
4742,u7104,TECHNICIAN,m475,playback,?,?
4743,u7105,WAITER,m475,playback,?,?
4744,u7107,CARMEN,m476,the ploughman's lunch,?,?
4745,u7108,CHARLES,m476,the ploughman's lunch,?,?
4746,u7109,EDWARD,m476,the ploughman's lunch,?,?
4747,u7113,MATTHEW,m476,the ploughman's lunch,?,?
4748,u7114,MR. PENFIELD,m476,the ploughman's lunch,?,?
4749,u7115,PHILIP,m476,the ploughman's lunch,?,?
4750,u7117,TOM,m476,the ploughman's lunch,?,?
4751,u7119,FIBERGLASS,m477,point break,?,?
4752,u7120,HARP,m477,point break,?,?
4753,u7124,WOMAN,m477,point break,?,?
4755,u7127,MAC,m478,predator,?,?
4756,u7128,PHILIPS,m478,predator,?,?
4757,u7129,RAMIREZ,m478,predator,?,?
4758,u7130,SCHAEFER,m478,predator,?,?
4760,u7132,DAVID,m479,pretty woman,?,?
4761,u7134,JAKE,m479,pretty woman,?,?
4762,u7136,KROSS,m479,pretty woman,?,?
4763,u7137,LANDLORD,m479,pretty woman,?,?
4764,u7138,MAID,m479,pretty woman,?,?
4765,u7140,SALESWOMAN,m479,pretty woman,?,?
4766,u7143,ALBINO,m480,the princess bride,?,?
4767,u7147,HUMPERDINCK,m480,the princess bride,?,?
4769,u7151,MOTHER,m480,the princess bride,?,?
4770,u7152,RUGEN,m480,the princess bride,?,?
4771,u7153,THE KID,m480,the princess bride,?,?
4774,u7159,BIALYSTOCK AND BLOOM,m481,the producers,?,?
4775,u7161,BLOOM AND DRUNK,m481,the producers,?,?
4776,u7162,DE BRIS,m481,the producers,?,?
4777,u7163,GENERAL,m481,the producers,?,?
4778,u7164,GOEBBELS,m481,the producers,?,?
4779,u7166,LITTLE OLD LADY,m481,the producers,?,?
4780,u7167,LSD,m481,the producers,?,?
4782,u7170,CAR DEALER,m482,psycho,?,?
4784,u7172,CAROLINE'S VOICE,m482,psycho,?,?
4785,u7174,LOWERY'S VOICE,m482,psycho,?,?
4787,u7178,NORMAN'S VOICE,m482,psycho,?,?
4788,u7179,PATROLMAN,m482,psycho,?,?
4789,u7181,SHERIFF,m482,psycho,?,?
4790,u7182,WOMAN'S VOICE,m482,psycho,?,?
4791,u7183,1ST EMBALMER,m483,maniac,?,?
4792,u7184,2ND EMBALMER,m483,maniac,?,?
4793,u7185,2ND OFFICER,m483,maniac,?,?
4794,u7186,ALICE,m483,maniac,?,?
4795,u7187,BUCKLEY,m483,maniac,?,?
4796,u7188,COLLINS,m483,maniac,?,?
4797,u7189,GOOF,m483,maniac,?,?
4798,u7190,JONES,m483,maniac,?,?
4799,u7191,MAXWELL,m483,maniac,?,?
4800,u7192,MRS. BUCKLEY,m483,maniac,?,?
4801,u7193,WOMAN,m483,maniac,?,?
4802,u7194,DOCTOR,m484,vampyr,?,?
4803,u7195,LEONE,m484,vampyr,?,?
4804,u7196,MARC,m484,vampyr,?,?
4805,u7197,NIKOLAS,m484,vampyr,?,?
4806,u7198,NURSE,m484,vampyr,?,?
4807,u7199,THE DRAWING-ROOM,m484,vampyr,?,?
4808,u7200,THE SICK-ROOM,m484,vampyr,?,?
4809,u7201,CAPTAIN,m485,mystery of the wax museum,?,?
4810,u7203,DETECTIVE,m485,mystery of the wax museum,?,?
4811,u7205,FIRST DETECTIVE,m485,mystery of the wax museum,?,?
4812,u7207,GOLATILY,m485,mystery of the wax museum,?,?
4813,u7208,IGOR,m485,mystery of the wax museum,?,?
4814,u7209,MAN,m485,mystery of the wax museum,?,?
4815,u7210,RALPH,m485,mystery of the wax museum,?,?
4816,u7212,SPARROW,m485,mystery of the wax museum,?,?
4817,u7214,WORTH,m485,mystery of the wax museum,?,?
4818,u7215,ALEXANDER,m486,quantum project,?,?
4819,u7218,BILLY,m487,rambling rose,?,?
4820,u7219,BROTHER,m487,rambling rose,?,?
4821,u7225,DR. WINTON,m487,rambling rose,?,?
4822,u7228,WASKI,m487,rambling rose,?,?
4823,u7230,"""SCHOOL-MARM""",m488,red white black & blue,?,?
4824,u7231,ADAM,m488,red white black & blue,?,?
4825,u7232,ARCHIE,m488,red white black & blue,?,?
4826,u7233,BENNY,m488,red white black & blue,?,?
4827,u7235,CAPTAIN ALBERT,m488,red white black & blue,?,?
4828,u7236,D.A. RAVICH,m488,red white black & blue,?,?
4829,u7237,KITTLE,m488,red white black & blue,?,?
4830,u7238,NENA,m488,red white black & blue,?,?
4831,u7239,POP-SWEET,m488,red white black & blue,?,?
4832,u7240,ZIMMERMANN,m488,red white black & blue,?,?
4833,u7241,ACKBAR,m489,star wars: episode vi - return of the jedi,?,?
4834,u7242,BEN,m489,star wars: episode vi - return of the jedi,?,?
4835,u7243,BOUSHH,m489,star wars: episode vi - return of the jedi,?,?
4836,u7244,EMPEROR,m489,star wars: episode vi - return of the jedi,?,?
4837,u7246,JERJERROD,m489,star wars: episode vi - return of the jedi,?,?
4838,u7247,LANDO,m489,star wars: episode vi - return of the jedi,?,?
4839,u7248,LEIA,m489,star wars: episode vi - return of the jedi,?,?
4840,u7250,NINEDENINE,m489,star wars: episode vi - return of the jedi,?,?
4841,u7251,THREEPIO,m489,star wars: episode vi - return of the jedi,?,?
4842,u7252,VADER,m489,star wars: episode vi - return of the jedi,?,?
4843,u7253,WEDGE,m489,star wars: episode vi - return of the jedi,?,?
4844,u7254,YODA,m489,star wars: episode vi - return of the jedi,?,?
4845,u7256,DR SCOTT,m490,the rocky horror picture show,?,?
4846,u7257,FAMILY,m490,the rocky horror picture show,?,?
4847,u7259,GUESTS,m490,the rocky horror picture show,?,?
4848,u7261,MAGENTA,m490,the rocky horror picture show,?,?
4849,u7262,RIFF RAFF,m490,the rocky horror picture show,?,?
4850,u7263,ROCKY,m490,the rocky horror picture show,?,?
4851,u7266,BODYGUARD,m491,rocky,?,?
4852,u7267,CHIPPED TOOTH,m491,rocky,?,?
4853,u7268,CLEANER,m491,rocky,?,?
4854,u7269,COMMENTATOR,m491,rocky,?,?
4855,u7270,COMMENTATOR #1,m491,rocky,?,?
4856,u7271,COMMENTATOR #2,m491,rocky,?,?
4858,u7273,FATS,m491,rocky,?,?
4860,u7278,MIKE,m491,rocky,?,?
4861,u7279,OWNER,m491,rocky,?,?
4862,u7281,REPORTER,m491,rocky,?,?
4863,u7282,REPORTER #2,m491,rocky,?,?
4864,u7285,BABY HERMAN,m492,who framed roger rabbit,?,?
4865,u7286,BETTY BOOP,m492,who framed roger rabbit,?,?
4866,u7287,DIRECTOR,m492,who framed roger rabbit,?,?
4867,u7290,EARL,m492,who framed roger rabbit,?,?
4868,u7292,LT. SANTINO,m492,who framed roger rabbit,?,?
4869,u7296,ABRAHAM,m493,romeo and juliet,?,?
4870,u7297,BALTHASAR,m493,romeo and juliet,?,?
4871,u7299,CAPULET,m493,romeo and juliet,?,?
4872,u7300,CRUSTY,m493,romeo and juliet,?,?
4873,u7301,FATHER LAWRENCE,m493,romeo and juliet,?,?
4874,u7302,GLORIA,m493,romeo and juliet,?,?
4875,u7304,LADY CAPULET,m493,romeo and juliet,?,?
4876,u7308,SAMPSON,m493,romeo and juliet,?,?
4877,u7309,TYBALT,m493,romeo and juliet,?,?
4879,u7312,EDVARD,m494,ronin,?,?
4880,u7313,FRANCOIS,m494,ronin,?,?
4885,u7318,PHONE VOICE,m494,ronin,?,?
4886,u7321,SWEDE,m494,ronin,?,?
4887,u7322,TONY,m494,ronin,?,?
4888,u7325,CLERK,m495,route 9,?,?
4889,u7326,CLIFF,m495,route 9,?,?
4890,u7331,MARTIN,m495,route 9,?,?
4891,u7332,SALESPERSON,m495,route 9,?,?
4892,u7334,WALLACE,m495,route 9,?,?
4893,u7335,WILLIE,m495,route 9,?,?
4894,u7336,CAPTAIN DIEL,m496,rush hour 2,?,?
4895,u7338,CRAPS DEALER,m496,rush hour 2,?,?
4896,u7339,DOORMAN #1,m496,rush hour 2,?,?
4897,u7340,HOSTESS,m496,rush hour 2,?,?
4899,u7344,MASTER FU,m496,rush hour 2,?,?
4901,u7346,SPECIAL AGENT STERLING,m496,rush hour 2,?,?
4902,u7347,STEVEN REIGN,m496,rush hour 2,?,?
4903,u7348,SUPERINDENDENT CHIN,m496,rush hour 2,?,?
4904,u7350,DIEL,m497,rush hour,?,?
4905,u7351,HAN,m497,rush hour,?,?
4906,u7353,LAFONTAINE,m497,rush hour,?,?
4907,u7355,MAN'S VOICE,m497,rush hour,?,?
4908,u7357,SANG'S VOICE,m497,rush hour,?,?
4909,u7358,SOON YOUNG,m497,rush hour,?,?
4910,u7359,WHITNEY,m497,rush hour,?,?
4911,u7360,BOB,m498,runaway bride,?,?
4912,u7361,BRIAN,m498,runaway bride,?,?
4913,u7362,CINDY,m498,runaway bride,?,?
4914,u7363,ELLIE,m498,runaway bride,?,?
4915,u7365,GEORGE,m498,runaway bride,?,?
4917,u7369,MRS. TROUT,m498,runaway bride,?,?
4918,u7371,WALTER,m498,runaway bride,?,?
4919,u7375,BOB,m499,sleepless in seattle,?,?
4920,u7376,DET. WHEEDLE,m499,sleepless in seattle,?,?
4921,u7378,GREG,m499,sleepless in seattle,?,?
4922,u7379,JAY,m499,sleepless in seattle,?,?
4923,u7380,JESSICA,m499,sleepless in seattle,?,?
4924,u7382,LAURIE,m499,sleepless in seattle,?,?
4925,u7383,LULU,m499,sleepless in seattle,?,?
4926,u7385,SETH,m499,sleepless in seattle,?,?
4927,u7386,SUZY,m499,sleepless in seattle,?,?
4928,u7387,TOM,m499,sleepless in seattle,?,?
4929,u7388,VICTORIA,m499,sleepless in seattle,?,?
4930,u7390,WHEEDLE,m499,sleepless in seattle,?,?
4931,u7391,ALEXANDER,m500,salt of the earth,?,?
4932,u7392,ANTONIO,m500,salt of the earth,?,?
4933,u7393,BARTON,m500,salt of the earth,?,?
4934,u7395,ESTELLA,m500,salt of the earth,?,?
4935,u7396,FRANK,m500,salt of the earth,?,?
4936,u7397,HARTWELL,m500,salt of the earth,?,?
4937,u7398,LUIS,m500,salt of the earth,?,?
4938,u7399,RAMON,m500,salt of the earth,?,?
4939,u7400,RUTH,m500,salt of the earth,?,?
4940,u7401,SAL,m500,salt of the earth,?,?
4941,u7402,SEBASTIAN,m500,salt of the earth,?,?
4942,u7403,SHERIFF,m500,salt of the earth,?,?
4943,u7404,TERESA,m500,salt of the earth,?,?
4944,u7405,BO,m501,the salton sea,?,?
4945,u7406,BOBBY,m501,the salton sea,?,?
4946,u7407,BOOKMAN,m501,the salton sea,?,?
4947,u7408,BUBBA,m501,the salton sea,?,?
4948,u7411,DANNY/TOM,m501,the salton sea,?,?
4949,u7414,KUJO,m501,the salton sea,?,?
4950,u7416,NANCY,m501,the salton sea,?,?
4951,u7418,TANNER,m501,the salton sea,?,?
4952,u7419,TRAHN,m501,the salton sea,?,?
4953,u7420,VERNE,m501,the salton sea,?,?
4954,u7421,COLONEL ANDERSON,m502,saving private ryan,?,?
4955,u7425,RYAN,m502,saving private ryan,?,?
4956,u7427,SUPPLY SERGEANT,m502,saving private ryan,?,?
4957,u7429,WADE,m502,saving private ryan,?,?
4958,u7430,AGENT,m503,say anything,?,?
4959,u7431,AGENT SIMS,m503,say anything,?,?
4960,u7432,ASSISTANT,m503,say anything,?,?
4961,u7433,CONSTANCE,m503,say anything,?,?
4962,u7435,COURT'S ATTORNEY,m503,say anything,?,?
4963,u7436,DC,m503,say anything,?,?
4964,u7438,GUY 2,m503,say anything,?,?
4965,u7439,JASON,m503,say anything,?,?
4966,u7441,JOE,m503,say anything,?,?
4967,u7443,MARK,m503,say anything,?,?
4968,u7444,MIKE,m503,say anything,?,?
4969,u7445,MISS EVANS,m503,say anything,?,?
4970,u7446,MRS COURT,m503,say anything,?,?
4971,u7447,REBECCA,m503,say anything,?,?
4972,u7448,U.S. ATTORNEY,m503,say anything,?,?
4973,u7449,VALHERE,m503,say anything,?,?
4974,u7450,BRINNLITZ GUY 2,m504,schindler's list,?,?
4975,u7451,CLERK,m504,schindler's list,?,?
4976,u7452,EMILIE,m504,schindler's list,?,?
4977,u7453,GESTAPO,m504,schindler's list,?,?
4978,u7455,GOLDBERG,m504,schindler's list,?,?
4979,u7456,LOWENSTEIN,m504,schindler's list,?,?
4980,u7457,PFEFFERBERG,m504,schindler's list,?,?
4981,u7458,RASCH,m504,schindler's list,?,?
4982,u7459,SCHERNER,m504,schindler's list,?,?
4983,u7462,TOFFEL,m504,schindler's list,?,?
4984,u7463,CAPTAIN TYLER,m505,scream 2,?,?
4985,u7464,CICI,m505,scream 2,?,?
4986,u7465,COTTON,m505,scream 2,?,?
4988,u7471,GIRL ON PHONE,m505,scream 2,?,?
4989,u7473,IN THE THEATER,m505,scream 2,?,?
4992,u7476,MAN'S VOICE,m505,scream 2,?,?
4993,u7477,MAUREEN,m505,scream 2,?,?
4996,u7480,ON SCREEN,m505,scream 2,?,?
4997,u7481,PHIL,m505,scream 2,?,?
4998,u7482,RANDY,m505,scream 2,?,?
4999,u7483,SHERIFF,m505,scream 2,?,?
5000,u7485,VOICE,m505,scream 2,?,?
5001,u7486,ANGELINA,m506,scream 3,?,?
5002,u7487,BEN,m506,scream 3,?,?
5003,u7488,BIANCA,m506,scream 3,?,?
5005,u7490,DETECTIVE KINCAID,m506,scream 3,?,?
5006,u7494,MILTON,m506,scream 3,?,?
5007,u7495,ROMAN,m506,scream 3,?,?
5008,u7496,SARAH,m506,scream 3,?,?
5009,u7498,TOM,m506,scream 3,?,?
5010,u7499,TYSON,m506,scream 3,?,?
5011,u7501,WOMAN,m506,scream 3,?,?
5012,u7505,FATHER,m507,scream,?,?
5013,u7507,GIRL #1,m507,scream,?,?
5014,u7508,GIRL #2,m507,scream,?,?
5015,u7509,KENNY,m507,scream,?,?
5016,u7511,MOTHER,m507,scream,?,?
5017,u7512,MR. PRESCOTT,m507,scream,?,?
5018,u7519,CRAZED MAN,m508,seven,?,?
5019,u7520,DELIVERYMAN,m508,seven,?,?
5020,u7523,MRS GOULD,m508,seven,?,?
5021,u7525,TAYLOR,m508,seven,?,?
5022,u7527,AARON,m509,the searchers,?,?
5023,u7528,BEN,m509,the searchers,?,?
5024,u7529,BRAD,m509,the searchers,?,?
5025,u7530,CHARLIE,m509,the searchers,?,?
5026,u7532,DEBBIE,m509,the searchers,?,?
5027,u7534,FUTTERMAN,m509,the searchers,?,?
5028,u7535,GENERAL,m509,the searchers,?,?
5029,u7536,GREENHILL,m509,the searchers,?,?
5030,u7537,JORGENSEN,m509,the searchers,?,?
5031,u7538,KEEFER,m509,the searchers,?,?
5032,u7540,LIEUTENANT,m509,the searchers,?,?
5033,u7541,MARTHA,m509,the searchers,?,?
5034,u7543,MOSE,m509,the searchers,?,?
5035,u7544,MRS. JORGENSEN,m509,the searchers,?,?
5036,u7545,OFFICER,m509,the searchers,?,?
5037,u7547,LINDNER,m510,seven days to live,?,?
5038,u7549,MRS. LINDNER,m510,seven days to live,?,?
5039,u7550,PAUL,m510,seven days to live,?,?
5040,u7551,PROF. ROTH,m510,seven days to live,?,?
5041,u7552,ALLEYN,m511,shakespeare in love,?,?
5042,u7553,BOATMAN,m511,shakespeare in love,?,?
5043,u7554,BURBAGE,m511,shakespeare in love,?,?
5044,u7555,DR. MOTH,m511,shakespeare in love,?,?
5045,u7558,MARLOWE,m511,shakespeare in love,?,?
5046,u7559,NOL AS BENVOLIO,m511,shakespeare in love,?,?
5048,u7561,QUEEN,m511,shakespeare in love,?,?
5049,u7562,RALPH AS NURSE,m511,shakespeare in love,?,?
5050,u7563,ROSALINE,m511,shakespeare in love,?,?
5051,u7564,SAM,m511,shakespeare in love,?,?
5052,u7565,SAM AS JULIET,m511,shakespeare in love,?,?
5053,u7566,SIR ROBERT,m511,shakespeare in love,?,?
5055,u7568,URCHIN,m511,shakespeare in love,?,?
5056,u7570,VIOLA AS ROMEO,m511,shakespeare in love,?,?
5057,u7571,VIOLA AS THOMAS,m511,shakespeare in love,?,?
5058,u7575,CAMERON,m512,shallow grave,?,?
5059,u7577,DOCTOR,m512,shallow grave,?,?
5060,u7578,EDITOR,m512,shallow grave,?,?
5061,u7581,LUMSDEN,m512,shallow grave,?,?
5062,u7583,MITCHELL,m512,shallow grave,?,?
5063,u7584,SALESMAN,m512,shallow grave,?,?
5064,u7585,ANJANETTE,m513,shampoo,?,?
5065,u7590,GIRL,m513,shampoo,?,?
5066,u7591,GLORIA,m513,shampoo,?,?
5067,u7592,IZZY,m513,shampoo,?,?
5068,u7595,JILL'S VOICE,m513,shampoo,?,?
5069,u7596,LEONARD,m513,shampoo,?,?
5070,u7599,MARY,m513,shampoo,?,?
5071,u7600,NORMAN,m513,shampoo,?,?
5072,u7601,OPERATOR'S VOICE,m513,shampoo,?,?
5073,u7602,PETTIS,m513,shampoo,?,?
5074,u7604,PRODUCER,m513,shampoo,?,?
5075,u7605,RICCI,m513,shampoo,?,?
5076,u7606,SID ROTH,m513,shampoo,?,?
5077,u7607,TINA'S VOICE,m513,shampoo,?,?
5079,u7610,DOROTHY,m514,the shining,?,?
5080,u7612,HALLORAN,m514,the shining,?,?
5081,u7613,HERMIE,m514,the shining,?,?
5082,u7615,LLOYD,m514,the shining,?,?
5083,u7616,RANGER,m514,the shining,?,?
5084,u7618,WATSON,m514,the shining,?,?
5085,u7620,JANE,m515,silver bullet,?,?
5086,u7622,NAN,m515,silver bullet,?,?
5087,u7623,TAMMY,m515,silver bullet,?,?
5088,u7625,BISHOP O'HARA,m516,sister act,?,?
5089,u7626,CHARLENE,m516,sister act,?,?
5090,u7627,CHOIR,m516,sister act,?,?
5091,u7630,JOEY,m516,sister act,?,?
5092,u7631,LAWANDA,m516,sister act,?,?
5093,u7634,MARY PATRICK AND ROBERT,m516,sister act,?,?
5094,u7636,MIKE,m516,sister act,?,?
5095,u7638,O'HARA,m516,sister act,?,?
5096,u7639,RONELLES,m516,sister act,?,?
5097,u7640,TATE,m516,sister act,?,?
5098,u7642,WILLY,m516,sister act,?,?
5099,u7643,BALTUS,m517,sleepy hollow,?,?
5100,u7644,BROM,m517,sleepy hollow,?,?
5101,u7647,HARDENBROOK,m517,sleepy hollow,?,?
5102,u7648,HIGH CONSTABLE,m517,sleepy hollow,?,?
5103,u7651,KILLIAN,m517,sleepy hollow,?,?
5104,u7652,LADY VAN TASSEL,m517,sleepy hollow,?,?
5105,u7653,OLD CRONE,m517,sleepy hollow,?,?
5106,u7654,PHILIPSE,m517,sleepy hollow,?,?
5107,u7655,THIRD MAN,m517,sleepy hollow,?,?
5108,u7656,VAN RIPPER,m517,sleepy hollow,?,?
5109,u7657,YOUNG ICHABOD,m517,sleepy hollow,?,?
5110,u7660,BOY,m518,sling blade,?,?
5111,u7661,CHARLES,m518,sling blade,?,?
5112,u7664,FREDDY,m518,sling blade,?,?
5113,u7665,KAREN,m518,sling blade,?,?
5114,u7669,MELINDA,m518,sling blade,?,?
5115,u7670,OLD MAN,m518,sling blade,?,?
5117,u7672,THERESA,m518,sling blade,?,?
5118,u7679,FELICITY,m519,smoke,?,?
5119,u7680,JERRY,m519,smoke,?,?
5120,u7681,JIMMY,m519,smoke,?,?
5121,u7685,TOMMY,m519,smoke,?,?
5122,u7687,WAITER,m519,smoke,?,?
5123,u7688,WAITRESS,m519,smoke,?,?
5124,u7689,YOUNG MAN,m519,smoke,?,?
5125,u7690,CARL,m520,snow falling on cedars,?,?
5127,u7692,ETTA,m520,snow falling on cedars,?,?
5128,u7693,GILLANDERS,m520,snow falling on cedars,?,?
5129,u7695,HELEN,m520,snow falling on cedars,?,?
5130,u7698,KABUO,m520,snow falling on cedars,?,?
5131,u7699,LEVANT,m520,snow falling on cedars,?,?
5132,u7700,MAPLES,m520,snow falling on cedars,?,?
5133,u7703,OLE,m520,snow falling on cedars,?,?
5134,u7704,SUSAN MARIE,m520,snow falling on cedars,?,?
5135,u7705,WHALEY,m520,snow falling on cedars,?,?
5137,u7707,MEKUM,m521,soldier,?,?
5138,u7708,BELLHOP,m522,some like it hot,?,?
5139,u7709,BIENSTOCK,m522,some like it hot,?,?
5141,u7711,FIRST HENCHMAN,m522,some like it hot,?,?
5142,u7714,MOZARELLA,m522,some like it hot,?,?
5144,u7718,PARADISE,m522,some like it hot,?,?
5145,u7719,POLIAKOFF,m522,some like it hot,?,?
5146,u7721,SUE,m522,some like it hot,?,?
5148,u7724,WAITER,m522,some like it hot,?,?
5149,u7725,AMY,m523,the wedding date,?,?
5151,u7727,ED,m523,the wedding date,?,?
5152,u7731,SAL,m523,the wedding date,?,?
5153,u7732,TJ,m523,the wedding date,?,?
5154,u7733,VICTOR,m523,the wedding date,?,?
5155,u7734,WOODY,m523,the wedding date,?,?
5156,u7736,CAMILLE'S VOICE OVER,m524,sounder,?,?
5157,u7737,CHARLIE,m524,sounder,?,?
5158,u7738,CLARENCE,m524,sounder,?,?
5159,u7740,DAVID'S IMAGES,m524,sounder,?,?
5160,u7741,EARL,m524,sounder,?,?
5161,u7742,GUARD,m524,sounder,?,?
5162,u7743,IKE,m524,sounder,?,?
5163,u7744,JOSIE MAE,m524,sounder,?,?
5164,u7745,MR HOWARD,m524,sounder,?,?
5165,u7746,MRS BOATWRIGHT,m524,sounder,?,?
5166,u7747,MRS. BOATWRIGHT,m524,sounder,?,?
5167,u7749,PREACHER,m524,sounder,?,?
5168,u7751,SHERIFF YOUNG,m524,sounder,?,?
5169,u7752,BIG THING,m525,south park: bigger longer & uncut,?,?
5170,u7753,CANADIAN MINISTER OF MOVIES,m525,south park: bigger longer & uncut,?,?
5171,u7755,CARTMAN'S MOTHER,m525,south park: bigger longer & uncut,?,?
5172,u7756,CHEF,m525,south park: bigger longer & uncut,?,?
5173,u7757,DOCTOR PANGLOSS,m525,south park: bigger longer & uncut,?,?
5174,u7758,GREGORY,m525,south park: bigger longer & uncut,?,?
5175,u7759,IKE,m525,south park: bigger longer & uncut,?,?
5176,u7760,KENNY,m525,south park: bigger longer & uncut,?,?
5177,u7762,KYLE'S MOTHER,m525,south park: bigger longer & uncut,?,?
5178,u7763,MR. GARRISON,m525,south park: bigger longer & uncut,?,?
5179,u7764,MR. MACKEY,m525,south park: bigger longer & uncut,?,?
5180,u7766,PRESIDENT,m525,south park: bigger longer & uncut,?,?
5181,u7767,PRINCIPAL VICTORIA,m525,south park: bigger longer & uncut,?,?
5182,u7771,STAN'S MOTHER,m525,south park: bigger longer & uncut,?,?
5183,u7773,THE MOLE,m525,south park: bigger longer & uncut,?,?
5184,u7774,VOICE,m525,south park: bigger longer & uncut,?,?
5185,u7775,WENDY,m525,south park: bigger longer & uncut,?,?
5186,u7776,ANNA,m526,spacejacked,?,?
5187,u7778,CARLO,m526,spacejacked,?,?
5188,u7780,DELBERT,m526,spacejacked,?,?
5189,u7781,JACK,m526,spacejacked,?,?
5190,u7782,MAC,m526,spacejacked,?,?
5191,u7783,MONICA,m526,spacejacked,?,?
5192,u7785,REYNOLDS,m526,spacejacked,?,?
5193,u7787,WARREN,m526,spacejacked,?,?
5194,u7788,WAYNE,m526,spacejacked,?,?
5195,u7789,ALFIE,m527,spare me,?,?
5196,u7790,ALFREDA,m527,spare me,?,?
5197,u7793,GRACE,m527,spare me,?,?
5198,u7794,JOHN,m527,spare me,?,?
5199,u7795,JUNIOR,m527,spare me,?,?
5200,u7797,MAN,m527,spare me,?,?
5201,u7798,MILLIE,m527,spare me,?,?
5202,u7799,MRS. JACKSON,m527,spare me,?,?
5203,u7803,WOMAN,m527,spare me,?,?
5204,u7804,ARTHUR,m528,sphere,?,?
5205,u7807,EDMUNDS,m528,sphere,?,?
5206,u7808,FLETCHER,m528,sphere,?,?
5207,u7810,NAVY SEAMAN,m528,sphere,?,?
5208,u7812,OFFICER,m528,sphere,?,?
5209,u7813,PILOT,m528,sphere,?,?
5210,u7815,WIFE,m528,sphere,?,?
5211,u7817,BIGGS,m529,star wars,?,?
5212,u7818,BLUE LEADER,m529,star wars,?,?
5213,u7819,COMMANDER,m529,star wars,?,?
5214,u7820,CONTROLLER,m529,star wars,?,?
5215,u7822,INTERCOM VOICE,m529,star wars,?,?
5216,u7823,LEIA,m529,star wars,?,?
5217,u7825,OWEN,m529,star wars,?,?
5218,u7826,THREEPIO,m529,star wars,?,?
5219,u7827,VADER,m529,star wars,?,?
5220,u7829,C.O.,m530,starship troopers,?,?
5221,u7832,DELADIER,m530,starship troopers,?,?
5222,u7834,FATHER,m530,starship troopers,?,?
5223,u7835,GILLESPIE,m530,starship troopers,?,?
5224,u7836,INTELLIGENCE OFFICER,m530,starship troopers,?,?
5225,u7838,MOTHER,m530,starship troopers,?,?
5226,u7839,PSYCH OFFICER,m530,starship troopers,?,?
